genotype,condition,fly,after_which_visit,ifCW,turnCount,ifCWplt,abs_ifCW,food
CantonSMH,0-125M_40hr,fly21,31,0.4788732394366197,71,-0.0422535211267606,0.0422535211267606,after food
CantonSMH,0-125M_40hr,fly21,32,0.5853658536585366,41,0.1707317073170731,0.1707317073170731,after food
CantonSMH,0-125M_40hr,fly21,33,0.4222222222222222,45,-0.1555555555555555,0.1555555555555555,after food
CantonSMH,0-125M_40hr,fly21,35,0.5,52,0.0,0.0,after food
CantonSMH,0-125M_40hr,fly21,36,0.48,75,-0.04,0.04,after food
CantonSMH,0-125M_40hr,fly22,3,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_40hr,fly22,4,1.0,3,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly22,6,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_40hr,fly22,7,0.0,5,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly22,8,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly22,9,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly22,10,0.5,8,0.0,0.0,after food
CantonSMH,0-125M_40hr,fly22,11,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly22,12,0.5,6,0.0,0.0,after food
CantonSMH,0-125M_40hr,fly22,13,0.4444444444444444,9,-0.1111111111111111,0.1111111111111111,after food
CantonSMH,0-125M_40hr,fly22,14,1.0,5,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly22,15,0.55,20,0.1,0.1,after food
CantonSMH,0-125M_40hr,fly22,17,0.0,3,-1.0,1.0,after food
