,fly,flyid,condition,trip_index,time,cumul_feeding,norm_cumul_feeding,duration,length,runturnsegs,previsit_duration,isloop,postvisit_duration,scaled_duration,scaled_length,scaled_duration_loop,scaled_length_loop,scaled_previsit_duration,scaled_postvisit_duration,genotype,triptype,triptype_vs,log10_duration,log10_scaled_duration,log10_length,log10_scaled_length
1199,20171030_141922,fly04,Gr5a-40hr,2.0,333.6499999999475,0.24999999999999972,0.0030193236714975667,819.9499999999991,3979.5922851807018,625.0,0.1000000000000226,False,,7.8903826559492805,7.656804149448017,33.980522171570655,97.29209352462834,0.00531914893617141,,Gr5a,long,long,2.9137873702054766,0.897098065482864,3.5998385802730977,1.9880775486122018
1200,20171030_141922,fly04,Gr5a-40hr,3.0,1153.6499999993234,0.30000000000006793,0.0036231884057979047,45.199999999999925,10.3303480066279,26.0,0.0500000000000682,True,8.649999999999975,0.4349598098041432,0.019875767619948276,1.873186904268544,0.25255380762131585,0.0026595744680887315,1.0052295177222499,Gr5a,short,short,1.6551384348113813,-0.3615508699112315,1.0141149521887776,-0.5976460794721181
1201,20171030_141922,fly04,Gr5a-40hr,4.0,1207.4999999992745,7.15000000000009,0.08635265700483159,14.85000000000002,24.28946152943172,30.0,8.649999999999975,True,10.000000000000112,0.1429016189290165,0.046733342638884415,0.615416493990884,0.5938227821941383,0.46010638297872164,1.1621150493899006,Gr5a,short,short,1.1717264536532317,-0.8449628510693811,1.3854178870822569,-0.226343144578639
1202,20171030_141922,fly04,Gr5a-40hr,5.0,1232.3499999992518,15.399999999999862,0.18599033816424865,44.79999999999995,163.7473141425071,107.0,10.000000000000112,True,9.799999999999953,0.4311106079474696,0.3150526547797812,1.8566100290095313,4.003254067328684,0.5319148936170267,1.1388727484020844,Gr5a,long,long,1.6512780139981436,-0.3654112907244694,2.214174185227762,0.602413153566866
1203,20171030_141922,fly04,Gr5a-40hr,6.0,1286.9499999992022,23.549999999999837,0.2844202898550691,5.549999999999954,6.257925855361464,15.0,9.799999999999953,True,15.900000000000087,0.05340767576134909,0.01204035720812389,0.23000414421881304,0.1529922323593939,0.5212765957446778,1.8477629285299315,Gr5a,short,short,0.7442929831226726,-1.2723963215999403,0.7964304132687656,-0.8153306183921302
1204,20171030_141922,fly04,Gr5a-40hr,7.0,1308.3999999991827,35.20000000000004,0.42512077294685835,14.549999999999951,4.433743424599015,13.0,15.900000000000087,True,2.4500000000000446,0.14001471753651046,0.008530598769495832,0.602983837546621,0.10839506889603545,0.8457446808510677,0.28471818710052765,Gr5a,short,short,1.1628629933219246,-0.8538263114006882,0.6467705574061381,-0.9649904742547577
1205,20171030_141922,fly04,Gr5a-40hr,8.0,1325.3999999991672,37.20000000000015,0.4492753623188403,14.450000000000042,23.66970593625956,34.0,2.4500000000000446,True,1.3499999999999086,0.1390524170723429,0.045540922195434715,0.5988396187318713,0.5786711498628933,0.13031914893617247,0.1568855316676242,Gr5a,short,short,1.1598678470925678,-0.8568214576300449,1.374192862447329,-0.23756816921356674
1206,20171030_141922,fly04,Gr5a-40hr,9.0,1341.1999999991529,38.55000000000006,0.46557971014492605,139.04999999999993,405.4337003558139,275.0,1.3499999999999086,False,,1.338078795426243,0.7800614275915709,5.762536261914631,9.91194340182587,0.07180851063829294,,Gr5a,long,long,2.143170993200178,0.12648168847756522,2.6079198451716703,0.9961588135107745
1207,20171030_141922,fly04,Gr5a-40hr,10.0,1481.5499999990252,39.20000000000015,0.47342995169082086,30.30000000000006,43.23777801668621,50.0,1.3000000000000678,True,14.549999999999951,0.291577040643044,0.08319023015596247,1.2556983008702896,1.0570665638943815,0.06914893617021631,1.6908773968622808,Gr5a,long,long,1.481442628502306,-0.535246676220307,1.6358633675225511,0.024102335861655482
1208,20171030_141922,fly04,Gr5a-40hr,11.0,1526.3999999989844,49.500000000000334,0.597826086956523,20.599999999999905,20.027764030677645,32.0,14.549999999999951,True,7.550000000000066,0.19823389561870186,0.03853376319611978,0.8537090758392012,0.4896338497835336,0.7739361702127626,0.8773968622893729,Gr5a,short,short,1.3138672203691515,-0.7028220843534615,1.3016324658515814,-0.3101285658093144
