genotype,condition,fly,after_which_visit,ifCW,turnCount,ifCWplt,abs_ifCW
Tmem63b_x_CSMH,0-125M_24hr,fly06,15.0,0.5,14,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly06,17.0,0.5694444444444444,144,0.13888888888888884,0.13888888888888884
Tmem63b_x_CSMH,0-125M_24hr,fly06,21.0,0.5244755244755245,143,0.04895104895104896,0.04895104895104896
Tmem63b_x_CSMH,0-125M_24hr,fly06,22.0,1.0,3,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly06,23.0,0.375,8,-0.25,0.25
Tmem63b_x_CSMH,0-125M_24hr,fly06,25.0,0.0,4,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly06,26.0,0.0,3,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly06,27.0,0.4,5,-0.19999999999999996,0.19999999999999996
Tmem63b_x_CSMH,0-125M_24hr,fly06,28.0,0.4375,16,-0.125,0.125
Tmem63b_x_CSMH,0-125M_24hr,fly06,29.0,0.4375,16,-0.125,0.125
Tmem63b_x_CSMH,0-125M_24hr,fly06,31.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly06,32.0,0.3076923076923077,13,-0.3846153846153846,0.3846153846153846
Tmem63b_x_CSMH,0-125M_24hr,fly06,34.0,0.5714285714285714,14,0.1428571428571428,0.1428571428571428
Tmem63b_x_CSMH,0-125M_24hr,fly06,35.0,0.4444444444444444,9,-0.11111111111111116,0.11111111111111116
Tmem63b_x_CSMH,0-125M_24hr,fly06,36.0,0.8333333333333334,6,0.6666666666666667,0.6666666666666667
Tmem63b_x_CSMH,0-125M_24hr,fly07,1.0,0.3639240506329114,316,-0.2721518987341772,0.2721518987341772
Tmem63b_x_CSMH,0-125M_24hr,fly07,4.0,0.3333333333333333,3,-0.33333333333333337,0.33333333333333337
Tmem63b_x_CSMH,0-125M_24hr,fly07,5.0,1.0,4,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly07,6.0,0.6,10,0.19999999999999996,0.19999999999999996
Tmem63b_x_CSMH,0-125M_24hr,fly07,10.0,0.0,3,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly07,11.0,0.8,5,0.6000000000000001,0.6000000000000001
Tmem63b_x_CSMH,0-125M_24hr,fly07,12.0,0.5094339622641509,53,0.018867924528301883,0.018867924528301883
Tmem63b_x_CSMH,0-125M_24hr,fly07,13.0,0.6666666666666666,6,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly07,14.0,0.5909090909090909,132,0.18181818181818188,0.18181818181818188
Tmem63b_x_CSMH,0-125M_24hr,fly07,15.0,0.0,4,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly07,16.0,0.25,4,-0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly07,17.0,0.5714285714285714,35,0.1428571428571428,0.1428571428571428
Tmem63b_x_CSMH,0-125M_24hr,fly07,18.0,0.75,8,0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly07,20.0,0.6,5,0.19999999999999996,0.19999999999999996
Tmem63b_x_CSMH,0-125M_24hr,fly07,22.0,0.0,6,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly07,23.0,0.5555555555555556,9,0.11111111111111116,0.11111111111111116
Tmem63b_x_CSMH,0-125M_24hr,fly08,1.0,0.48655913978494625,372,-0.026881720430107503,0.026881720430107503
Tmem63b_x_CSMH,0-125M_24hr,fly08,6.0,0.3125,16,-0.375,0.375
Tmem63b_x_CSMH,0-125M_24hr,fly08,7.0,0.42857142857142855,7,-0.1428571428571429,0.1428571428571429
Tmem63b_x_CSMH,0-125M_24hr,fly08,9.0,0.5454545454545454,11,0.09090909090909083,0.09090909090909083
Tmem63b_x_CSMH,0-125M_24hr,fly08,12.0,0.5,38,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly08,13.0,0.4444444444444444,18,-0.11111111111111116,0.11111111111111116
Tmem63b_x_CSMH,0-125M_24hr,fly08,14.0,0.46396396396396394,222,-0.07207207207207211,0.07207207207207211
Tmem63b_x_CSMH,0-125M_24hr,fly08,15.0,0.25,4,-0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly08,17.0,0.5833333333333334,12,0.16666666666666674,0.16666666666666674
Tmem63b_x_CSMH,0-125M_24hr,fly08,18.0,0.38461538461538464,13,-0.23076923076923073,0.23076923076923073
Tmem63b_x_CSMH,0-125M_24hr,fly08,19.0,0.5,62,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly09,2.0,0.6,5,0.19999999999999996,0.19999999999999996
Tmem63b_x_CSMH,0-125M_24hr,fly09,3.0,0.3333333333333333,3,-0.33333333333333337,0.33333333333333337
Tmem63b_x_CSMH,0-125M_24hr,fly09,4.0,0.6363636363636364,11,0.2727272727272727,0.2727272727272727
Tmem63b_x_CSMH,0-125M_24hr,fly09,6.0,0.5645161290322581,62,0.12903225806451624,0.12903225806451624
Tmem63b_x_CSMH,0-125M_24hr,fly09,9.0,0.5,14,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly09,10.0,0.6285714285714286,35,0.2571428571428571,0.2571428571428571
Tmem63b_x_CSMH,0-125M_24hr,fly09,11.0,0.7,10,0.3999999999999999,0.3999999999999999
Tmem63b_x_CSMH,0-125M_24hr,fly09,12.0,0.5686274509803921,51,0.13725490196078427,0.13725490196078427
Tmem63b_x_CSMH,0-125M_24hr,fly09,13.0,0.25,4,-0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly09,14.0,0.5079365079365079,63,0.015873015873015817,0.015873015873015817
Tmem63b_x_CSMH,0-125M_24hr,fly09,16.0,0.575,80,0.1499999999999999,0.1499999999999999
Tmem63b_x_CSMH,0-125M_24hr,fly09,17.0,0.0,3,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly09,18.0,0.5637860082304527,243,0.12757201646090532,0.12757201646090532
Tmem63b_x_CSMH,0-125M_24hr,fly09,20.0,0.2,5,-0.6,0.6
Tmem63b_x_CSMH,0-125M_24hr,fly09,23.0,0.5074626865671642,67,0.014925373134328401,0.014925373134328401
Tmem63b_x_CSMH,0-125M_24hr,fly09,26.0,0.4788732394366197,71,-0.04225352112676062,0.04225352112676062
Tmem63b_x_CSMH,0-125M_24hr,fly09,27.0,0.6,5,0.19999999999999996,0.19999999999999996
Tmem63b_x_CSMH,0-125M_24hr,fly09,28.0,0.25,4,-0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly09,29.0,0.5652173913043478,46,0.13043478260869557,0.13043478260869557
Tmem63b_x_CSMH,0-125M_24hr,fly09,30.0,0.5087719298245614,57,0.01754385964912286,0.01754385964912286
Tmem63b_x_CSMH,0-125M_24hr,fly09,31.0,0.5416666666666666,48,0.08333333333333326,0.08333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly09,32.0,0.47368421052631576,19,-0.052631578947368474,0.052631578947368474
Tmem63b_x_CSMH,0-125M_24hr,fly09,33.0,0.5384615384615384,65,0.07692307692307687,0.07692307692307687
Tmem63b_x_CSMH,0-125M_24hr,fly09,34.0,0.6176470588235294,34,0.23529411764705888,0.23529411764705888
Tmem63b_x_CSMH,0-125M_24hr,fly09,35.0,0.3333333333333333,18,-0.33333333333333337,0.33333333333333337
Tmem63b_x_CSMH,0-125M_24hr,fly09,36.0,0.4672897196261682,107,-0.06542056074766356,0.06542056074766356
Tmem63b_x_CSMH,0-125M_24hr,fly09,37.0,0.46808510638297873,94,-0.06382978723404253,0.06382978723404253
Tmem63b_x_CSMH,0-125M_24hr,fly10,1.0,0.2,5,-0.6,0.6
Tmem63b_x_CSMH,0-125M_24hr,fly10,5.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly10,6.0,0.5,12,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly10,7.0,0.65,20,0.30000000000000004,0.30000000000000004
Tmem63b_x_CSMH,0-125M_24hr,fly10,8.0,0.5045871559633027,109,0.00917431192660545,0.00917431192660545
Tmem63b_x_CSMH,0-125M_24hr,fly10,10.0,0.3333333333333333,3,-0.33333333333333337,0.33333333333333337
Tmem63b_x_CSMH,0-125M_24hr,fly10,11.0,0.8571428571428571,7,0.7142857142857142,0.7142857142857142
Tmem63b_x_CSMH,0-125M_24hr,fly10,15.0,0.5645161290322581,62,0.12903225806451624,0.12903225806451624
Tmem63b_x_CSMH,0-125M_24hr,fly10,19.0,0.5344827586206896,58,0.06896551724137923,0.06896551724137923
Tmem63b_x_CSMH,0-125M_24hr,fly10,22.0,1.0,3,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly10,23.0,0.5754716981132075,106,0.15094339622641506,0.15094339622641506
Tmem63b_x_CSMH,0-125M_24hr,fly10,24.0,0.0,3,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly10,25.0,0.375,8,-0.25,0.25
Tmem63b_x_CSMH,0-125M_24hr,fly10,26.0,0.5285714285714286,70,0.05714285714285716,0.05714285714285716
Tmem63b_x_CSMH,0-125M_24hr,fly10,29.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly10,30.0,0.5217391304347826,23,0.04347826086956519,0.04347826086956519
Tmem63b_x_CSMH,0-125M_24hr,fly10,32.0,0.38461538461538464,13,-0.23076923076923073,0.23076923076923073
Tmem63b_x_CSMH,0-125M_24hr,fly11,2.0,1.0,3,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly11,5.0,1.0,3,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly11,7.0,0.55,20,0.10000000000000009,0.10000000000000009
Tmem63b_x_CSMH,0-125M_24hr,fly11,9.0,0.4788732394366197,71,-0.04225352112676062,0.04225352112676062
Tmem63b_x_CSMH,0-125M_24hr,fly11,12.0,0.3333333333333333,3,-0.33333333333333337,0.33333333333333337
Tmem63b_x_CSMH,0-125M_24hr,fly11,13.0,0.45,20,-0.09999999999999998,0.09999999999999998
Tmem63b_x_CSMH,0-125M_24hr,fly11,14.0,0.7142857142857143,7,0.4285714285714286,0.4285714285714286
Tmem63b_x_CSMH,0-125M_24hr,fly11,15.0,0.5445544554455446,101,0.08910891089108919,0.08910891089108919
Tmem63b_x_CSMH,0-125M_24hr,fly11,17.0,0.25,8,-0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly11,18.0,0.5,28,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly11,19.0,0.5454545454545454,22,0.09090909090909083,0.09090909090909083
Tmem63b_x_CSMH,0-125M_24hr,fly11,20.0,0.5526315789473685,38,0.10526315789473695,0.10526315789473695
Tmem63b_x_CSMH,0-125M_24hr,fly11,21.0,0.5,6,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly11,22.0,0.48314606741573035,89,-0.0337078651685393,0.0337078651685393
Tmem63b_x_CSMH,0-125M_24hr,fly11,25.0,0.5074183976261127,337,0.014836795252225476,0.014836795252225476
Tmem63b_x_CSMH,0-125M_24hr,fly13,2.0,0.1,10,-0.8,0.8
Tmem63b_x_CSMH,0-125M_24hr,fly13,4.0,0.2,5,-0.6,0.6
Tmem63b_x_CSMH,0-125M_24hr,fly13,5.0,0.3333333333333333,6,-0.33333333333333337,0.33333333333333337
Tmem63b_x_CSMH,0-125M_24hr,fly13,7.0,0.3333333333333333,6,-0.33333333333333337,0.33333333333333337
Tmem63b_x_CSMH,0-125M_24hr,fly13,8.0,0.0,3,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly13,9.0,0.0,3,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly13,10.0,0.3333333333333333,3,-0.33333333333333337,0.33333333333333337
Tmem63b_x_CSMH,0-125M_24hr,fly13,11.0,0.5625,48,0.125,0.125
Tmem63b_x_CSMH,0-125M_24hr,fly13,12.0,1.0,4,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly13,13.0,0.48936170212765956,47,-0.021276595744680882,0.021276595744680882
Tmem63b_x_CSMH,0-125M_24hr,fly13,15.0,0.52,25,0.040000000000000036,0.040000000000000036
Tmem63b_x_CSMH,0-125M_24hr,fly13,16.0,0.6666666666666666,12,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly13,17.0,0.2222222222222222,9,-0.5555555555555556,0.5555555555555556
Tmem63b_x_CSMH,0-125M_24hr,fly13,18.0,1.0,3,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly14,1.0,0.4603174603174603,126,-0.07936507936507942,0.07936507936507942
Tmem63b_x_CSMH,0-125M_24hr,fly14,2.0,0.75,4,0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly14,5.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly14,6.0,1.0,3,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly14,7.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly14,8.0,0.0,3,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly14,9.0,1.0,4,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly14,10.0,0.5,4,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly14,11.0,0.38461538461538464,13,-0.23076923076923073,0.23076923076923073
Tmem63b_x_CSMH,0-125M_24hr,fly14,12.0,0.39285714285714285,84,-0.2142857142857143,0.2142857142857143
Tmem63b_x_CSMH,0-125M_24hr,fly14,15.0,0.8,5,0.6000000000000001,0.6000000000000001
Tmem63b_x_CSMH,0-125M_24hr,fly14,18.0,0.39622641509433965,53,-0.2075471698113207,0.2075471698113207
Tmem63b_x_CSMH,0-125M_24hr,fly14,19.0,0.75,4,0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly14,20.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly14,23.0,0.46153846153846156,13,-0.07692307692307687,0.07692307692307687
Tmem63b_x_CSMH,0-125M_24hr,fly14,24.0,0.5,14,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly14,25.0,0.375,16,-0.25,0.25
Tmem63b_x_CSMH,0-125M_24hr,fly14,27.0,0.3333333333333333,21,-0.33333333333333337,0.33333333333333337
Tmem63b_x_CSMH,0-125M_24hr,fly14,30.0,0.75,4,0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly14,31.0,0.75,4,0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly14,32.0,0.5,6,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly14,33.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly14,34.0,0.6666666666666666,6,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly14,35.0,0.5,14,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly14,36.0,0.5,8,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly14,37.0,0.2,5,-0.6,0.6
Tmem63b_x_CSMH,0-125M_24hr,fly14,38.0,0.6,5,0.19999999999999996,0.19999999999999996
Tmem63b_x_CSMH,0-125M_24hr,fly14,39.0,0.6666666666666666,6,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly14,40.0,0.5,4,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly15,2.0,0.16666666666666666,6,-0.6666666666666667,0.6666666666666667
Tmem63b_x_CSMH,0-125M_24hr,fly15,3.0,0.5714285714285714,7,0.1428571428571428,0.1428571428571428
Tmem63b_x_CSMH,0-125M_24hr,fly15,4.0,0.2,5,-0.6,0.6
Tmem63b_x_CSMH,0-125M_24hr,fly15,5.0,0.875,8,0.75,0.75
Tmem63b_x_CSMH,0-125M_24hr,fly15,6.0,0.45,20,-0.09999999999999998,0.09999999999999998
Tmem63b_x_CSMH,0-125M_24hr,fly15,7.0,0.5333333333333333,15,0.06666666666666665,0.06666666666666665
Tmem63b_x_CSMH,0-125M_24hr,fly15,8.0,0.5581395348837209,43,0.11627906976744184,0.11627906976744184
Tmem63b_x_CSMH,0-125M_24hr,fly15,9.0,0.3793103448275862,29,-0.24137931034482762,0.24137931034482762
Tmem63b_x_CSMH,0-125M_24hr,fly15,12.0,0.8181818181818182,11,0.6363636363636365,0.6363636363636365
Tmem63b_x_CSMH,0-125M_24hr,fly15,13.0,0.5,10,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly15,14.0,0.5,22,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly15,16.0,0.5625,16,0.125,0.125
Tmem63b_x_CSMH,0-125M_24hr,fly15,17.0,0.75,8,0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly15,18.0,0.4647887323943662,71,-0.07042253521126762,0.07042253521126762
Tmem63b_x_CSMH,0-125M_24hr,fly15,19.0,1.0,3,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly15,21.0,0.45454545454545453,11,-0.09090909090909094,0.09090909090909094
Tmem63b_x_CSMH,0-125M_24hr,fly15,22.0,0.5172413793103449,29,0.034482758620689724,0.034482758620689724
Tmem63b_x_CSMH,0-125M_24hr,fly15,23.0,1.0,5,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly15,24.0,0.5238095238095238,21,0.04761904761904767,0.04761904761904767
Tmem63b_x_CSMH,0-125M_24hr,fly15,25.0,0.6923076923076923,13,0.3846153846153846,0.3846153846153846
Tmem63b_x_CSMH,0-125M_24hr,fly15,26.0,0.5714285714285714,7,0.1428571428571428,0.1428571428571428
Tmem63b_x_CSMH,0-125M_24hr,fly16,5.0,0.6666666666666666,9,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly16,7.0,1.0,4,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly16,8.0,0.25,8,-0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly16,9.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly16,10.0,0.5,12,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly16,11.0,0.5,16,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly16,12.0,0.5384615384615384,13,0.07692307692307687,0.07692307692307687
Tmem63b_x_CSMH,0-125M_24hr,fly16,13.0,0.5555555555555556,18,0.11111111111111116,0.11111111111111116
Tmem63b_x_CSMH,0-125M_24hr,fly16,14.0,0.5094339622641509,53,0.018867924528301883,0.018867924528301883
Tmem63b_x_CSMH,0-125M_24hr,fly16,16.0,0.2,5,-0.6,0.6
Tmem63b_x_CSMH,0-125M_24hr,fly16,17.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly16,18.0,0.48,25,-0.040000000000000036,0.040000000000000036
Tmem63b_x_CSMH,0-125M_24hr,fly16,19.0,0.5454545454545454,11,0.09090909090909083,0.09090909090909083
Tmem63b_x_CSMH,0-125M_24hr,fly16,21.0,0.375,8,-0.25,0.25
Tmem63b_x_CSMH,0-125M_24hr,fly16,23.0,0.48936170212765956,47,-0.021276595744680882,0.021276595744680882
Tmem63b_x_CSMH,0-125M_24hr,fly16,25.0,0.8,5,0.6000000000000001,0.6000000000000001
Tmem63b_x_CSMH,0-125M_24hr,fly16,26.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly16,27.0,0.5512820512820513,78,0.10256410256410264,0.10256410256410264
Tmem63b_x_CSMH,0-125M_24hr,fly16,28.0,0.0,4,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly16,29.0,0.5285714285714286,70,0.05714285714285716,0.05714285714285716
Tmem63b_x_CSMH,0-125M_24hr,fly16,30.0,0.0,4,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly16,31.0,0.4090909090909091,22,-0.18181818181818177,0.18181818181818177
Tmem63b_x_CSMH,0-125M_24hr,fly16,32.0,0.37037037037037035,27,-0.2592592592592593,0.2592592592592593
Tmem63b_x_CSMH,0-125M_24hr,fly16,33.0,0.4339622641509434,53,-0.13207547169811318,0.13207547169811318
Tmem63b_x_CSMH,0-125M_24hr,fly16,34.0,0.45,20,-0.09999999999999998,0.09999999999999998
Tmem63b_x_CSMH,0-125M_24hr,fly16,35.0,0.0,3,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly16,36.0,0.5,4,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly16,37.0,0.38461538461538464,13,-0.23076923076923073,0.23076923076923073
Tmem63b_x_CSMH,0-125M_24hr,fly16,38.0,0.3333333333333333,3,-0.33333333333333337,0.33333333333333337
Tmem63b_x_CSMH,0-125M_24hr,fly17,3.0,1.0,4,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly17,6.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly17,7.0,0.3333333333333333,3,-0.33333333333333337,0.33333333333333337
Tmem63b_x_CSMH,0-125M_24hr,fly17,9.0,0.6,5,0.19999999999999996,0.19999999999999996
Tmem63b_x_CSMH,0-125M_24hr,fly17,10.0,0.8333333333333334,6,0.6666666666666667,0.6666666666666667
Tmem63b_x_CSMH,0-125M_24hr,fly17,11.0,0.5,178,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly17,14.0,0.4444444444444444,18,-0.11111111111111116,0.11111111111111116
Tmem63b_x_CSMH,0-125M_24hr,fly17,16.0,0.375,8,-0.25,0.25
Tmem63b_x_CSMH,0-125M_24hr,fly17,18.0,0.4230769230769231,104,-0.15384615384615385,0.15384615384615385
Tmem63b_x_CSMH,0-125M_24hr,fly17,21.0,0.35714285714285715,14,-0.2857142857142857,0.2857142857142857
Tmem63b_x_CSMH,0-125M_24hr,fly17,22.0,0.5,172,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly17,23.0,0.5294117647058824,17,0.05882352941176472,0.05882352941176472
Tmem63b_x_CSMH,0-125M_24hr,fly17,24.0,0.5294117647058824,17,0.05882352941176472,0.05882352941176472
Tmem63b_x_CSMH,0-125M_24hr,fly17,25.0,1.0,4,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly17,26.0,0.5111111111111111,90,0.022222222222222143,0.022222222222222143
Tmem63b_x_CSMH,0-125M_24hr,fly17,27.0,0.625,8,0.25,0.25
Tmem63b_x_CSMH,0-125M_24hr,fly17,28.0,0.5180180180180181,222,0.03603603603603611,0.03603603603603611
Tmem63b_x_CSMH,0-125M_24hr,fly17,29.0,1.0,3,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly17,31.0,0.0,3,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly17,33.0,0.5108695652173914,276,0.021739130434782705,0.021739130434782705
Tmem63b_x_CSMH,0-125M_24hr,fly17,36.0,0.4,5,-0.19999999999999996,0.19999999999999996
Tmem63b_x_CSMH,0-125M_24hr,fly17,37.0,0.58,50,0.15999999999999992,0.15999999999999992
Tmem63b_x_CSMH,0-125M_24hr,fly17,38.0,0.5555555555555556,9,0.11111111111111116,0.11111111111111116
Tmem63b_x_CSMH,0-125M_24hr,fly17,39.0,0.5,6,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly17,40.0,1.0,3,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly17,41.0,0.48,25,-0.040000000000000036,0.040000000000000036
Tmem63b_x_CSMH,0-125M_24hr,fly17,42.0,0.4935064935064935,231,-0.012987012987012991,0.012987012987012991
Tmem63b_x_CSMH,0-125M_24hr,fly17,44.0,1.0,3,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly17,45.0,0.49295774647887325,71,-0.014084507042253502,0.014084507042253502
Tmem63b_x_CSMH,0-125M_24hr,fly17,46.0,0.42857142857142855,7,-0.1428571428571429,0.1428571428571429
Tmem63b_x_CSMH,0-125M_24hr,fly17,49.0,0.6666666666666666,6,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly18,1.0,0.0,3,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly18,2.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly18,3.0,0.3333333333333333,6,-0.33333333333333337,0.33333333333333337
Tmem63b_x_CSMH,0-125M_24hr,fly18,4.0,0.2857142857142857,14,-0.4285714285714286,0.4285714285714286
Tmem63b_x_CSMH,0-125M_24hr,fly18,5.0,0.5,10,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly18,6.0,0.4647887323943662,71,-0.07042253521126762,0.07042253521126762
Tmem63b_x_CSMH,0-125M_24hr,fly18,8.0,0.6666666666666666,18,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly18,9.0,0.5258620689655172,116,0.051724137931034475,0.051724137931034475
Tmem63b_x_CSMH,0-125M_24hr,fly18,11.0,0.125,8,-0.75,0.75
Tmem63b_x_CSMH,0-125M_24hr,fly18,12.0,0.44,25,-0.12,0.12
Tmem63b_x_CSMH,0-125M_24hr,fly18,14.0,0.6363636363636364,11,0.2727272727272727,0.2727272727272727
Tmem63b_x_CSMH,0-125M_24hr,fly18,15.0,0.5588235294117647,34,0.11764705882352944,0.11764705882352944
Tmem63b_x_CSMH,0-125M_24hr,fly18,16.0,0.5384615384615384,13,0.07692307692307687,0.07692307692307687
Tmem63b_x_CSMH,0-125M_24hr,fly19,1.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly19,2.0,0.75,8,0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly19,3.0,0.5,6,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly19,4.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly19,5.0,0.5666666666666667,120,0.1333333333333333,0.1333333333333333
Tmem63b_x_CSMH,0-125M_24hr,fly19,7.0,0.6666666666666666,6,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly19,9.0,0.46875,160,-0.0625,0.0625
Tmem63b_x_CSMH,0-125M_24hr,fly19,12.0,1.0,3,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly19,13.0,0.7142857142857143,7,0.4285714285714286,0.4285714285714286
Tmem63b_x_CSMH,0-125M_24hr,fly19,14.0,0.0,4,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly19,15.0,0.6,15,0.19999999999999996,0.19999999999999996
Tmem63b_x_CSMH,0-125M_24hr,fly19,16.0,0.5507246376811594,69,0.10144927536231885,0.10144927536231885
Tmem63b_x_CSMH,0-125M_24hr,fly19,17.0,0.5357142857142857,56,0.0714285714285714,0.0714285714285714
Tmem63b_x_CSMH,0-125M_24hr,fly19,21.0,0.5833333333333334,12,0.16666666666666674,0.16666666666666674
Tmem63b_x_CSMH,0-125M_24hr,fly19,22.0,0.5074626865671642,134,0.014925373134328401,0.014925373134328401
Tmem63b_x_CSMH,0-125M_24hr,fly19,25.0,0.25,4,-0.5,0.5
Tmem63b_x_CSMH,0-125M_24hr,fly19,26.0,1.0,4,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly19,27.0,0.3,10,-0.4,0.4
